year,area,landings.deep7,landings.pelagic,landings.reef,landings.sbf,county,labor.deep7,labor.sbf,labor.reef,labor.pelagic,mwp.deep7,mwp.sbf,mwp.reef,mwp.pelagic,mwp.deep7.adj,mwp.sbf.adj,mwp.reef.adj,mwp.pelagic.adj,rev.deep7,rev.sbf,rev.reef,rev.pelagic,cost.all.deep7,cost.all.sbf,cost.all.reef,cost.all.pelagic,ev.deep7,ev.sbf,ev.reef,ev.pelagic,sbf.ratio.REEFET,ev.sbf.REEFET,ev.sbf.NONREEFET,ev.REEFET,ev.NONREEFET,ev.TOTAL
2021,121,9826.19,506069.2,12046.800000000001,1072.31,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,76363.53371428572,3664.36966372884,34154.01817507843,664008.1931428652,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,39556.7293487971,1898.3938546557358,22079.79965723896,-1379445.7267435282,0.43668528690397374,829.0006650770806,1069.3931895786552,22908.80032231604,-1338819.6042051525,-1315910.8038828364
2021,122,10504.15,98982.67,2473.81,4385.7,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,81632.25142857143,14987.108237557772,7013.526554910082,129874.14341587374,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,42285.95402583982,7764.346064443735,4534.086163136626,-269807.41201631085,0.2740816745331418,2128.0649709975482,5636.281093446187,6662.151134134174,-221885.17689702485,-215223.02576289067
2021,124,673,32816.6,0,0,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,5230.171428571429,0,0,43058.323389552555,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,2709.257489600796,0,0,-89451.63751568296,NA,NA,NA,0,-86742.38002608216,-86742.38002608216
2021,125,3657.19,232556.16999999998,95.8,392.8999999999999,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,28421.59085714286,1342.6442361621741,271.6036575001257,305134.5591589549,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,14722.539967894703,695.5814507877744,175.58561669185946,-633902.6657507343,0.4069228811402392,283.0480080222687,412.53344276550575,458.63362471412813,-618767.592340074,-618308.9587153599
2021,126,3053.5,111841.34,80.4,1056.7,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,23730.057142857142,3611.0261245929496,227.94294429029338,146745.87209037194,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,12292.299768939123,1870.7582566745778,147.35995388335596,-304857.6331779725,0.7054036150279172,1319.6396371015712,551.1186195730065,1466.9995909849272,-292014.2147894604,-290547.21519847546
2021,127,0,18685.8,0,0,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,24517.4460240397,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,0,0,0,-50933.83861492503,NA,NA,NA,0,-50933.83861492503,-50933.83861492503
2021,128,2925.9,88915.23,0,376.4,hawaii,0.025785942006883486,0.006889247580554456,0.052276000086286314,2.2778942640381854,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,22738.422857142858,1286.259329324109,0,116664.75892068175,3.7457859420068838,1.6468892475805543,1.0022760000862863,4.037894264038186,11778.627769424917,666.3702165347885,0,-242365.5382819542,0.44803400637619556,298.55651784385424,367.81369869093425,298.55651784385424,-230219.09681383838,-229920.54029599452
2021,300,490.8,1435.4,27953.35,619.5500000000001,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,3814.217142857143,2117.167820092327,79250.856987277,1883.3735790229257,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,1843.8274092998374,1033.8988798219862,49100.626378715766,-2900.9515298116557,0.4202727786296506,434.5195550448693,599.3793247771168,49535.145933760636,-457.74479573470126,49077.40113802594
2021,301,20,0,1050.8,178,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,155.42857142857142,608.2735404348869,2979.134898759207,0,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,75.1355912510121,297.04463014819385,1845.7515181097983,0,NA,NA,NA,1845.7515181097983,75.1355912510121,2217.9317395090043
2021,302,0,410.7,2428.2,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,6884.217130916546,538.8752465547691,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,0,4265.182562118589,-830.0270261206961,NA,NA,NA,4265.182562118589,-830.0270261206961,3435.155535997893
2021,303,2380.9,1626.6,522,674,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,18502.994285714285,2303.2380126579424,1479.9280711384718,2134.245132812241,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,8944.516460476736,1124.764498426307,916.9035900773838,-3287.367812729301,0.5240356083086053,589.4166481367531,535.3478502895539,1506.320238214137,6192.49649803699,7698.816736251127
2021,304,4260.01,1972,0,178,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,33106.36342857143,608.2735404348869,0,2587.440920881433,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,16003.918504261208,297.04463014819385,0,-3985.4231690041697,0.34494382022471914,102.46370950055676,194.58092064763707,102.46370950055676,12213.076255904674,12315.53996540523
2021,305,1684.9,2459.8,381.5,278.29999999999995,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,13094.08,951.0254286687023,1081.5949408799368,3227.478284576141,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,6329.797884941516,464.4242728665301,670.1124896829922,-4971.269731803478,0.505497664390945,234.7653852204939,229.6588876460362,904.8778749034861,1588.1870407840743,2493.0649156875606
2021,306,0,622,0,66,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,225.53962735226145,0,816.119803645158,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,110.14014376281348,0,-1257.0655228806258,NA,NA,NA,0,-1257.0655228806258,-1146.9253791178123
2021,307,0,0,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,0,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,0,0,0,NA,NA,NA,0,0,0
2021,308,272.8,5035.4,824.4,2182.3,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,2120.0457142857144,7457.5019510733355,2337.2657123497243,6606.896558319659,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,1024.8494646638055,3641.8005414179975,1448.0753250187645,-10176.571919474442,0.3611969023507308,1315.4070745393951,2326.3934668786023,2763.4823995581596,-6825.328987932034,-4061.8465883738736
2021,309,0,0,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,0,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,0,0,0,NA,NA,NA,0,0,0
2021,310,252,158,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,1958.4,0,0,207.31017520246778,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,946.7084497627528,0,0,-319.3188948796444,NA,NA,NA,0,627.3895548831084,627.3895548831084
2021,311,0,0,0,2007.7,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,6860.847118714171,0,0,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,3350.4297974636456,0,0,NA,NA,NA,0,0,3350.4297974636456
2021,312,227,1041,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,1764.1142857142856,0,0,1365.885394846639,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,852.7889606989875,0,0,-2103.866896010822,NA,NA,NA,0,-1251.0779353118346,-1251.0779353118346
2021,313,3604.2,2138.6,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,28009.782857142854,0,0,2806.035067645554,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,13540.184899344893,0,0,-4322.122712592452,NA,NA,NA,0,9218.06218675244,9218.06218675244
2021,320,18980.66,11594.3,3739.8,7718.169999999999,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,147506.84342857142,26375.04826729399,10602.749042995512,15212.761799683367,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,71306.15557172177,12880.005354330817,6569.03457120958,-23432.1459677409,0.4330759752635664,5578.020880226775,7301.9844741040415,12147.055451436354,55175.994078084914,67323.04952952126
2021,321,7516.4,4808.049999999999,84.15,1918.5,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,58413.16571428571,6556.026895080508,238.57461146801228,6308.5929612799055,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,28237.45790395537,3201.573724378146,147.8111821935093,-9717.096281810598,0.3555590304925723,1138.3484494903876,2063.225274887758,1286.1596316838968,20583.58689703253,21869.746528716423
2021,322,13339.9,43919.200000000004,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,103670.08,0,0,57625.93067564698,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,50115.063686468835,0,0,-88760.95194935493,NA,NA,NA,0,-38645.888262886096,-38645.888262886096
2021,323,1437.7,76601,825,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,11172.982857142857,0,2338.9667790981593,100507.3843714192,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,5401.121977079006,0,1449.1292371912673,-154811.0548523775,NA,NA,NA,1449.1292371912673,-149409.9328752985,-147960.80363810723
2021,324,866.2,33437.03,0,195,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,6731.611428571428,666.3670808134997,0,43872.38321234285,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,3254.1224570813347,325.41406111740343,0,-67576.42701049062,NA,NA,NA,0,-64322.30455340928,-63996.89049229188
2021,325,1223.1,15539.2,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,9505.234285714285,0,0,20388.82452219106,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,4594.917082955646,0,0,-31404.811210846656,NA,NA,NA,0,-26809.89412789101,-26809.89412789101
2021,326,0,4913,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,6446.296777023571,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,0,0,-9929.200826225908,NA,NA,NA,0,-9929.200826225908,-9929.200826225908
2021,327,6600.95,10518.8,0,2016.1999999999998,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,51298.811428571425,6889.893888903477,0,13801.609309618467,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,24798.31405341842,3364.61451294825,0,-21258.55437632914,0.22130740997916876,744.6141234388996,2620.0003895093505,744.6141234388996,6159.760066598632,6904.374190037532
2021,328,1037.5,56252.1,0,459.1,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,8062.857142857143,1568.867316930655,0,73807.80193991605,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,3897.6587961462537,766.1415151743587,0,-113685.812700375,0.7554345458505773,578.7697675730149,187.37174760134383,578.7697675730149,-109600.7821566274,-109022.01238905439
2021,331,24609.2,16684.3,929.6,19478.7,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,191248.64,66563.92029252266,2635.519415575332,21891.29845652236,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,92451.33961072039,32505.860883525987,1632.861259264245,-33719.06479645856,0.2626068474795546,8536.261651231729,23969.59923229426,10169.122910495975,82701.8740465561,92870.99695705206
2021,332,0,2911,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,3819.493164647998,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,0,0,0,-5883.1474873078805,NA,NA,NA,0,-5883.1474873078805,-5883.1474873078805
2021,333,394,1821.4,0,0,maui,0.2946490088779655,0.10847702408254506,0.1285909598871417,1.5730953802665328,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,3061.942857142857,0,0,2389.8402095808533,4.014649008877965,1.748477024082545,1.0785909598871417,3.333095380266533,1480.1711476449386,0,0,-3681.0597160366106,NA,NA,NA,0,-2200.888568391672,-2200.888568391672
2021,350,0,897,0,0,NA,NA,NA,NA,NA,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,1176.9444756747696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,351,0,0,0,0,NA,NA,NA,NA,NA,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,353,0,0,0,0,NA,NA,NA,NA,NA,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,400,0,435,5661.56,84.5,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,288.7590683525165,16051.152433783001,570.759026665022,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,0,149.1443534038419,9508.877905953446,-1251.766230933419,NA,NA,NA,9508.877905953446,-1251.766230933419,8406.25602842387
2021,401,368.5,719,29625.07,382.0399999999999,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,2863.7714285714287,1305.532715661484,83990.36916176668,943.3925061428755,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,1486.9220341253085,674.3089795787427,49756.811476929375,-2069.0113104393754,0.6245733431054341,421.1554136615092,253.15356591723344,50177.966890590884,-328.93571039683343,49849.03118019405
2021,402,1576.3,7827.4,41597.35,816.22,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,12250.102857142856,2789.241736931255,117933.11484668948,10270.25104670757,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,6360.475447467363,1440.6462027844245,69864.86451812091,-22524.310335651135,0.646144421847051,930.8655077842914,509.78069500013316,70795.7300259052,-15654.054193183638,55141.67583272157
2021,403,1883,3777.4,113562.88,1107.28,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,14633.6,3783.8714935547277,321963.3983741949,4956.287694998746,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,7598.030367050083,1954.3734868284741,190734.63154474078,-10869.935082133095,0.41107398309370713,803.3920936833176,1150.9813931451565,191538.0236384241,-2120.923321937855,189417.10031648623
2021,405,0,106,12333.369999999999,417.3999999999999,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,1426.3672796489986,34966.47600524347,139.0815099459594,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,0,736.7201551569658,20714.522057339153,-305.02809305504,0.6124101581217058,451.1749067111251,285.5452484458407,21165.69696405028,-19.482844609199333,21146.21411944108
2021,407,0,0,28503.29,416.65999999999997,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,0,1423.8385020089886,80809.99806666761,0,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,0,735.4140389259736,47872.72492528275,0,0.7612633802140836,559.8437771296783,175.5702617962953,48432.568702412435,175.5702617962953,48608.13896420872
2021,409,66,748,25606.84,250.3,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,512.9142857142857,855.341950398046,72598.24009415989,981.4431079205436,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,266.314394171697,441.78499002345126,43007.98986803724,-2152.462392501603,NA,NA,NA,43007.98986803724,-1886.147998329906,41563.626859730786
2021,420,37,5582.2,217,454.4,oahu,0.016361993069525703,0.012245147321593246,0.2055603981640315,2.429713235858485,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,7.771428571428571,3.41726708109487,2.8351112473917084,1.312089716471315,287.54285714285714,1552.806161649509,615.2191406840008,7324.347215286174,3.7363619930695258,1.6522451473215931,1.1555603981640314,4.189713235858485,149.29746339928468,802.0259667065772,364.46253428240595,-16063.47000992306,NA,NA,NA,364.46253428240595,-15914.172546523774,-14747.684045534792
